scraped_at,league,team,player,games,pa,ab,runs,hits,doubles,triples,hr,tb,rbi,sb,cs,sh,sf,bb,ibb,hbp,so,gidp,avg,slg,obp,npb_id
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,金子 京介,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,11715152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,岸 孝之,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91795114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,九谷 瑠,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71775152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,黒川 史陽,54,215,186,17,49,5,1,1,59,12,1,1,3,0,26,0,0,30,2,.263,.317,.354,01905151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ゴンザレス,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,.125,.125,.125,93095150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古賀 康誠,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31735157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古謝 樹,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,21725159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,小深田 大翔,45,111,97,7,19,0,2,0,23,5,6,1,5,0,8,0,1,27,1,.196,.237,.264,61965151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,阪上 翔也,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,71975152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,佐藤 直樹,29,103,100,13,28,6,1,4,48,7,2,0,0,1,2,0,0,33,2,.280,.480,.291,91095151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,繁永 晟,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,61965152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,柴田 大地,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81985155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,荘司 康誠,10,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,21925157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,鈴木 翔天,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01905138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,鈴木 大地,29,48,42,4,8,2,0,0,10,3,0,0,2,0,3,0,1,10,0,.190,.238,.261,81985135
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,宋 家豪,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73575132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,平良 竜哉,39,97,89,17,25,1,0,8,50,14,4,2,1,0,4,0,3,12,2,.281,.562,.333,11015157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,瀧中 瞭太,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,31235151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,辰己 涼介,53,224,194,26,57,7,1,5,81,16,3,7,1,1,26,2,2,47,8,.294,.418,.381,11015138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,田中 千晴,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91095157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,津留﨑 大成,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11415151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中込 陽翔,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31635150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中島 大輔,44,130,118,14,26,10,1,1,41,9,4,0,5,0,6,0,1,17,1,.220,.347,.264,21425159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,西垣 雅矢,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,早川 隆久,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤井 聖,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71875153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤平 尚真,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61665134
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤原 聡大,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81685152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ボイト,20,74,67,3,8,3,0,0,11,3,0,0,0,1,4,1,2,19,3,.119,.164,.189,03005150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,堀内 謙伍,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,11815132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,マッカスカー,15,55,46,6,10,3,0,2,19,10,0,0,0,1,8,0,0,22,0,.217,.413,.327,73775152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,前田 健太,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51655114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,武藤 敦貴,6,10,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,.111,.111,.200,01805151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,村林 一輝,54,217,196,19,57,6,1,4,77,28,1,1,3,1,16,4,1,32,10,.291,.393,.346,41845132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,陽 柏翔,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,53355150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,吉野 創士,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,43545155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,YG安田,15,41,38,3,6,1,1,1,12,4,0,0,0,0,3,1,0,16,2,.158,.316,.220,43345155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ワォーターズ,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,13515159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡辺 翔太,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23525157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡邊 佳明,31,78,69,5,20,3,0,1,26,8,0,0,4,0,5,0,0,14,1,.290,.377,.338,73175138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,青野 拓海,12,48,44,3,14,2,0,0,16,5,0,0,0,1,2,0,1,11,0,.318,.364,.354,31135159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,石原 彪,10,25,21,2,6,1,0,0,7,0,0,0,0,0,4,0,0,3,0,.286,.333,.400,61165134
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,伊藤 大晟,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11315152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,伊藤 樹,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31335152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,伊藤 裕季也,21,84,68,9,17,1,0,3,27,8,0,0,0,1,15,0,0,20,3,.250,.397,.381,41145138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,入江 大樹,19,75,68,6,17,0,0,1,20,8,0,2,0,0,5,0,2,10,0,.250,.294,.320,41345153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ウレーニャ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73375152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,内 星龍,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51555153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,江原 雅裕,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11515150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,大内 誠弥,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41345159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,大栄 利哉,17,25,23,4,2,0,0,1,5,3,0,0,0,0,1,0,1,6,0,.087,.217,.160,81385152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,大坪 梓恩,35,108,96,13,27,3,0,4,42,18,0,0,0,3,9,0,0,27,2,.281,.438,.333,31535152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,小郷 裕哉,3,10,8,2,2,1,0,0,3,0,2,0,0,0,2,0,0,2,1,.250,.375,.400,81385138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,金子 京介,42,122,109,15,29,4,0,8,57,27,0,0,0,2,10,0,1,28,4,.266,.523,.328,11715152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,岸 孝之,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91795114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,岸本 佑也,28,95,89,9,26,10,0,0,36,6,1,1,0,0,5,0,1,30,1,.292,.404,.337,01705150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,九谷 瑠,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71775152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,コントレラス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53555152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ゴンザレス,28,101,96,14,25,9,0,3,43,19,0,0,0,0,5,0,0,21,3,.260,.448,.297,93095150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古賀 康誠,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31735157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古謝 樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,小深田 大翔,1,3,3,1,3,1,1,1,9,3,0,0,0,0,0,0,0,0,0,1.000,3.000,1.000,61965151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,小森 航大郎,10,24,21,4,9,2,0,1,14,1,2,1,1,0,1,0,1,1,0,.429,.667,.478,51955155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,今野 龍太,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725139
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,酒居 知史,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765134
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,坂井 陽翔,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11915159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,阪上 翔也,38,137,128,14,37,3,1,1,45,10,3,1,0,0,7,0,2,22,1,.289,.352,.336,71975152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,佐藤 直樹,6,17,14,3,4,2,1,0,8,2,0,1,0,0,3,0,0,3,1,.286,.571,.412,91095151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,繁永 晟,41,159,145,16,43,4,0,0,47,14,5,2,0,1,11,1,2,19,5,.297,.324,.352,61965152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,柴田 大地,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81985155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,島原 大河,15,23,20,2,3,1,0,0,4,2,0,0,0,0,2,0,1,4,1,.150,.200,.261,31035152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,蕭 齊,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23525150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,鈴木 大地,10,34,28,3,6,0,0,0,6,0,0,0,0,0,4,0,2,9,0,.214,.214,.353,81985135
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,宋 家豪,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73575132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,泰 勝利,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,瀧中 瞭太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31235151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,辰己 涼介,6,22,20,0,2,1,0,0,3,1,0,0,0,0,1,0,1,5,1,.100,.150,.182,11015138
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,田中 和基,8,18,18,1,3,0,0,0,3,0,1,0,0,0,0,0,0,10,0,.167,.167,.167,11215134
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,田中 貴也,19,46,41,4,7,1,0,1,11,4,0,0,1,0,4,0,0,9,0,.171,.268,.244,31235130
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,田中 千晴,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91095157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中込 陽翔,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31635150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中沢 匠磨,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11415152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,早川 隆久,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,林 優樹,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01605157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,日當 直喜,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01605159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤井 聖,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71875153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤原 聡大,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81685152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ボイト,13,55,48,7,18,2,0,1,23,10,0,0,0,0,7,0,0,11,3,.375,.479,.455,03005150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,堀内 謙伍,18,53,42,6,10,2,1,1,17,7,0,0,0,1,8,0,2,5,2,.238,.405,.377,11815132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,幌村 黛汰,26,44,40,6,5,0,0,0,5,1,3,1,0,0,4,0,0,10,0,.125,.125,.205,51855152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,マッカスカー,18,78,64,13,14,2,0,4,28,9,0,0,0,1,12,0,1,25,2,.219,.438,.346,73775152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,前田 銀治,17,26,22,7,6,2,0,1,11,6,1,0,0,0,4,0,0,5,0,.273,.500,.385,61865155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,前田 健太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51655114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,松田 啄磨,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73175159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,水上 桂,15,46,43,5,12,4,0,0,16,4,0,1,0,1,2,0,0,10,1,.279,.372,.304,31835151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,武藤 敦貴,31,101,86,20,20,6,1,1,31,13,4,2,0,2,11,1,2,14,0,.233,.360,.327,01805151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,陽 柏翔,29,96,91,10,24,4,2,0,32,7,4,4,0,1,4,0,0,17,1,.264,.352,.292,53355150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,吉野 創士,38,146,129,18,34,3,1,3,48,16,6,1,0,0,15,0,2,22,3,.264,.372,.349,43545155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,吉納 翼,18,63,57,10,13,5,1,2,26,8,0,0,0,0,6,0,0,15,0,.228,.456,.302,03305150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,YG安田,18,60,56,4,10,4,0,2,20,8,0,0,0,1,3,0,0,10,2,.179,.357,.217,43345155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ワォーターズ,31,115,108,12,23,4,1,0,29,5,6,2,0,0,6,0,1,30,0,.213,.269,.261,13515159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡辺 翔太,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23525157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡邊 佳明,6,23,23,3,8,2,0,0,10,5,0,1,0,0,0,0,0,1,0,.348,.435,.348,73175138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,青山 美夏人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51155157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,秋山 俊,5,14,14,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.143,.143,.143,51155152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,石井 一成,25,82,78,8,17,2,1,2,27,5,0,1,0,0,4,0,0,21,0,.218,.346,.256,21125134
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,糸川 亮太,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11315159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,岩城 颯空,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91395152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上田 大河,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91395159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,カナリオ,50,194,179,19,48,9,1,6,77,25,3,1,0,0,15,1,0,50,2,.268,.430,.325,23325152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,甲斐野 央,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51555138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,岸 潤一郎,44,84,73,9,14,4,0,1,21,8,2,0,3,2,4,0,2,20,2,.192,.288,.247,51955151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,栗山 巧,10,10,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.111,.111,.200,51755115
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,黒田 将矢,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,桑原 将志,29,127,112,10,34,5,3,2,51,11,2,0,1,0,12,0,2,12,2,.304,.455,.381,51755135
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,源田 壮亮,49,148,125,11,25,6,0,1,34,14,0,0,6,2,15,0,0,21,2,.200,.272,.282,71775134
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,古賀 悠斗,41,90,76,14,26,2,0,2,34,10,2,1,4,1,9,0,0,19,3,.342,.447,.407,81785155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,小島 大河,34,116,114,13,31,4,0,2,41,6,0,0,0,0,2,0,0,13,1,.272,.360,.284,41745152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,児玉 亮涼,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51755157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 隼輔,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 爽,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31035150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 太陽,8,10,10,1,2,0,0,1,5,1,0,0,0,0,0,0,0,4,0,.200,.500,.200,51055150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,篠原 響,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,菅井 信也,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,隅田 知一郎,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21025155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,平良 海馬,8,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,.333,.333,31035136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,髙橋 光成,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075130
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,滝澤 夏央,49,165,138,19,40,2,1,1,47,13,5,4,7,0,19,0,1,20,4,.290,.341,.380,51255155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,武内 夏暉,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,51255159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,茶野 篤政,11,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,61065157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,柘植 世那,12,22,19,3,6,0,0,0,6,1,0,0,2,0,1,0,0,3,1,.316,.316,.350,61265151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,外崎 修汰,9,35,30,3,6,1,0,1,10,5,0,1,0,1,3,0,1,5,0,.200,.333,.286,41245130
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,仲田 慶介,8,10,10,1,1,0,1,0,3,0,0,0,0,0,0,0,0,2,0,.100,.300,.100,91495155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,仲三 優太,8,26,23,2,2,0,0,1,5,2,0,0,0,0,3,0,0,15,0,.087,.217,.192,61465153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,中村 祐太,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075139
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,西川 愛也,40,140,131,13,28,5,1,2,41,13,3,0,3,2,3,0,1,26,4,.214,.313,.234,51455136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ネビン,25,104,89,18,30,6,0,10,66,20,0,1,0,2,9,0,4,20,2,.337,.742,.413,53755150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,長谷川 信哉,49,155,139,22,37,9,0,7,67,19,3,1,4,1,9,0,2,27,2,.266,.482,.318,81685153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,羽田 慎之介,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51655155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,浜屋 将太,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,平沢 大河,36,136,123,13,36,9,0,2,51,11,1,1,1,0,11,0,1,23,0,.293,.415,.356,91695132
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,冨士 大和,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91895150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,堀越 啓太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,豆田 泰志,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23125153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,山村 崇嘉,16,44,39,4,8,0,0,1,11,5,0,0,1,0,4,0,0,4,1,.205,.282,.279,83385153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,Ｅ．ラミレス,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73975150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,林 安可,38,126,115,9,23,9,0,2,38,10,0,0,0,0,7,0,4,29,3,.200,.330,.270,33935152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ワイナンス,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23925152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,渡部 聖弥,53,226,213,21,52,5,1,4,71,23,1,0,0,0,10,0,3,34,6,.244,.333,.288,83385150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,渡邉 勇太朗,9,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,53155138
